SMILES,Hit_Miss,MolLogP,TPSA,MolWt,NumRotatableBonds,HallKierAlpha,FractionCSP3,RingCount,NumHDonors,NumHAcceptors
CC(=O)C(=Nc1ccc(Cl)cc1Cl)NNc1cccc(Cl)c1,0,4.882500000000002,53.49,356.6400000000001,4.0,-1.7499999999999991,0.06666666666666667,2.0,2.0,3.0
CC(=O)C(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)N(C)C,0,1.4874999999999998,93.86999999999999,374.4010000000001,5.0,-2.8799999999999994,0.25,3.0,0.0,8.0
CC(=O)C12CC(C)=C(C)CC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,6.450000000000007,34.14,394.5990000000002,1.0,-1.1800000000000002,0.7777777777777778,5.0,0.0,2.0
CC(=O)C1=C(c2ccc(Br)cc2)C(=O)c2ccccc2C1=O,1,3.8709000000000024,51.21,355.18700000000007,2.0,-2.3299999999999996,0.05555555555555555,3.0,0.0,3.0
CC(=O)C1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,0,3.8545000000000016,67.43,344.3330000000001,4.0,-2.2499999999999996,0.5,2.0,2.0,3.0
CC(=O)CSc1nnc(CSc2ncccn2)n1C1CCCCC1,0,3.546700000000002,73.56,363.5120000000002,7.0,-1.4100000000000001,0.5625,3.0,0.0,8.0
CC(=O)N(C)C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,0,1.0876999999999997,66.92,314.341,2.0,-2.4699999999999998,0.35294117647058826,3.0,0.0,5.0
CC(=O)N(C)Cc1ccc(C(=O)CCl)cc1,0,2.0864000000000003,37.38,239.70199999999997,4.0,-1.35,0.3333333333333333,1.0,0.0,2.0
CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,1,3.697200000000003,54.45,331.7990000000002,2.0,-1.9399999999999997,0.3888888888888889,3.0,0.0,3.0
CC(=O)N(C1=C(N)C(=O)c2ccccc2C1=O)c1ccccc1,1,2.2890000000000006,80.47,306.321,2.0,-3.209999999999999,0.05555555555555555,3.0,1.0,4.0
CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,1,2.3606999999999996,104.22000000000001,420.42100000000016,4.0,-3.7799999999999994,0.21739130434782608,4.0,1.0,6.0
CC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,1,0.78702,118.71,284.32300000000004,2.0,-2.6100000000000003,0.6428571428571429,1.0,0.0,6.0
CC(=O)N(CCC(Cc1ccccc1)c1ccc2c(c1)OCO2)Cc1ccccc1F,1,5.319500000000005,38.77,419.4960000000002,8.0,-3.339999999999999,0.2692307692307692,4.0,0.0,3.0
CC(=O)N(Cc1ccc(F)cc1)C1=C(NCCc2ccccc2)C(=O)c2ccccc2C1=O,1,4.2973000000000035,66.48,442.4900000000001,7.0,-4.059999999999999,0.14814814814814814,4.0,1.0,4.0
CC(=O)N(Cc1ccc(F)cc1)C1=C(NCc2ccccc2)C(=O)c2ccccc2C1=O,1,4.254800000000003,66.48,428.46300000000014,6.0,-4.059999999999999,0.11538461538461539,4.0,1.0,4.0
CC(=O)N(O)C/C=C/P(=O)([O-])O.[Na+],1,-3.712499999999998,100.9,217.093,3.0,0.31999999999999984,0.4,0.0,2.0,4.0
CC(=O)N(O)CCCP(=O)(O)O,1,-0.20809999999999979,98.07000000000001,197.127,4.0,-0.42000000000000004,0.8,0.0,3.0,3.0
CC(=O)N(O)CCCS(=O)(=O)[O-].[Na+],0,-3.836599999999998,97.74000000000001,219.194,4.0,0.33999999999999986,0.8,0.0,1.0,5.0
CC(=O)N(O)CCc1c(C(=O)O)noc1C,0,0.46141999999999944,103.87,228.20399999999998,4.0,-1.8900000000000001,0.4444444444444444,1.0,2.0,5.0
CC(=O)N(c1ccccc1)C(C)c1nc(C#N)c(C#N)nc1C,1,2.642480000000001,93.67,305.341,3.0,-3.25,0.23529411764705882,2.0,0.0,5.0
CC(=O)N1C(=O)/C(=C2\SC(=S)N(NC(=O)c3ccc(O)cc3)C2=O)c2ccccc21,1,2.2016999999999998,107.02000000000001,439.47400000000016,2.0,-3.499999999999999,0.05,4.0,2.0,7.0
CC(=O)N1C(=O)C2(C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)c2ccccc21,1,2.4462,114.24000000000001,411.42100000000005,1.0,-4.379999999999999,0.13043478260869565,5.0,1.0,7.0
CC(=O)N1CC2(c3ccccc3)CN(C(C)=O)CC(c3ccccc3)(C1)C2=O,0,2.1557000000000004,57.690000000000005,376.45600000000013,2.0,-2.9499999999999997,0.34782608695652173,4.0,0.0,3.0
CC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1[nH]nc(C)c12,1,0.6845000000000001,108.03000000000002,287.3230000000001,0.0,-2.4899999999999998,0.5,3.0,2.0,5.0
CC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1[nH]nc(CSc3ccc(C)cc3)c12,1,2.9768000000000017,108.03000000000002,409.5150000000002,3.0,-2.919999999999999,0.38095238095238093,4.0,2.0,6.0
CC(=O)N1CCN(C(=O)c2cc(-c3ccc(Cl)s3)nc3ccccc23)CC1,1,3.921000000000003,53.510000000000005,399.9030000000002,2.0,-2.4399999999999986,0.25,4.0,0.0,4.0
CC(=O)N1CCN(Cc2nc3cc(NC(=O)NC4CCCCC4)ccc3n2C)CC1,0,2.6916,82.5,412.5380000000004,4.0,-2.61,0.5909090909090909,4.0,2.0,5.0
CC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2C=C2C(=O)NC(=O)NC2=O)CC1,0,0.012700000000000433,141.95999999999998,387.3520000000002,3.0,-3.7600000000000002,0.29411764705882354,3.0,2.0,7.0
CC(=O)N1CC[C@@H]2[C@@H](CO)N(C)c3ccc(-c4cccc(F)c4)cc3[C@@H]21,1,3.212900000000002,43.78000000000001,354.42500000000007,2.0,-2.399999999999999,0.38095238095238093,4.0,1.0,3.0
CC(=O)N1CC[C@@H]2[C@@H](CO)N(C)c3ccc(-c4ccccc4)cc3[C@@H]21,0,3.073800000000001,43.78000000000001,336.43500000000006,2.0,-2.329999999999999,0.38095238095238093,4.0,1.0,3.0
CC(=O)N1CCc2c(sc(NC(=O)c3cccs3)c2C(N)=O)C1,0,2.0654000000000003,92.5,349.4370000000001,3.0,-2.19,0.26666666666666666,3.0,2.0,5.0
CC(=O)N1[C@@H]2c3ccc(-c4cccnc4)c(=O)n3C[C@@H]2[C@@H](CO)[C@@H]1C(=O)NCc1ccccc1Cl,1,2.3902,104.53,492.9630000000002,5.0,-3.4899999999999998,0.3076923076923077,5.0,2.0,6.0
CC(=O)NC(=S)c1c(N)n(Cc2ccccc2)c(=O)n(C)c1=O,0,-0.010900000000000132,99.12,332.3850000000001,3.0,-2.7399999999999998,0.2,2.0,2.0,7.0
CC(=O)NC(c1ccc(Cl)cc1)c1c(O)ccc2ccc(O)cc12,1,4.129900000000003,69.56,341.7940000000001,3.0,-2.7199999999999993,0.10526315789473684,3.0,3.0,3.0
CC(=O)NC1=C(Nc2ccc(N(C)C)cc2)C(=O)c2ccccc2C1=O,0,2.591400000000001,78.51,349.3900000000001,4.0,-3.4099999999999993,0.15,3.0,2.0,5.0
CC(=O)NC1=NC(=O)/C(=C/c2cc(C)n(-c3cccc(C(=O)O)c3)c2C)S1,0,2.898740000000001,100.76,383.42900000000014,3.0,-3.1299999999999994,0.15789473684210525,3.0,2.0,5.0
CC(=O)NC1=NN(c2ccccc2)C(=O)C1,1,0.8729000000000002,61.77,217.228,1.0,-2.1699999999999995,0.18181818181818182,2.0,1.0,3.0
CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21.Cl,0,1.7269,61.88000000000001,418.719,4.0,-1.1499999999999995,0.5,3.0,1.0,4.0
CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(C)cc21,0,0.8510200000000006,61.88000000000001,317.389,4.0,-1.9199999999999995,0.5294117647058824,3.0,1.0,4.0
CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Cl)cc21.Cl,0,1.6178000000000003,61.88000000000001,374.268,4.0,-1.3399999999999994,0.5,3.0,1.0,4.0
CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(F)cc21.Cl,0,1.1035000000000004,61.88000000000001,357.81299999999993,4.0,-1.6999999999999997,0.5,3.0,1.0,4.0
CC(=O)NC1N=C(C)N(c2ccccc2)C1=O,1,0.9138000000000002,61.77,231.25500000000002,2.0,-2.1699999999999995,0.25,2.0,1.0,3.0
CC(=O)NCCNC(=O)C1Cc2c(-c3ccc4c(c3)OCO4)ccnc2O1,1,1.0330999999999992,98.78000000000002,369.3770000000001,5.0,-3.2899999999999996,0.3157894736842105,4.0,2.0,6.0
CC(=O)NCCn1c(SCC(=O)NCc2ccco2)nc2ccccc2c1=O,1,1.5340999999999994,106.23000000000002,400.46000000000015,8.0,-3.069999999999999,0.2631578947368421,3.0,2.0,7.0
CC(=O)NCCn1c(SCc2ccccc2C)nc2ccccc2c1=O,0,3.133320000000002,63.99,367.4740000000001,6.0,-2.5999999999999996,0.25,3.0,1.0,5.0
CC(=O)NN1C(=O)c2ccccc2NC1c1ccccn1,1,1.6991999999999996,74.33000000000001,282.30300000000005,2.0,-2.8899999999999992,0.13333333333333333,3.0,2.0,4.0
CC(=O)NS(=O)(=O)c1ccc(/N=c2\ssc3c2-c2ccc(C)cc2NC3(C)C)cc1,0,4.502820000000003,87.63,459.6180000000002,3.0,-2.4899999999999993,0.23809523809523808,4.0,2.0,7.0
CC(=O)N[C@H](CS)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,1,-6.451999999999989,238.49999999999994,486.49600000000015,7.0,-1.1100000000000003,0.8823529411764706,2.0,11.0,13.0
CC(=O)N[C@H](CSCc1c(C)c(=O)n2c(=O)c(C)c(C)n12)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,1,-6.0127399999999875,281.46,676.6980000000004,10.0,-2.690000000000001,0.7037037037037037,4.0,10.0,17.0
CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1,1,3.269400000000002,107.98,355.3020000000001,5.0,-3.8099999999999996,0.05555555555555555,3.0,1.0,7.0
CC(=O)Nc1ccc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc1,0,3.7291000000000016,66.48,396.4930000000001,5.0,-2.7699999999999996,0.1,3.0,1.0,5.0
CC(=O)Nc1ccc(/N=C(/C2=C(O)c3ccccc3C2=O)c2ccccc2)cc1,0,4.931400000000004,78.75999999999999,382.4190000000001,4.0,-3.9899999999999984,0.041666666666666664,4.0,2.0,4.0
CC(=O)Nc1ccc(C(=O)NCc2cccnc2)cc1,0,1.9699999999999998,71.09,269.304,4.0,-2.6899999999999995,0.13333333333333333,2.0,2.0,3.0
CC(=O)Nc1ccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)cc1,0,2.7647000000000004,78.51,343.4270000000002,4.0,-2.3699999999999997,0.5263157894736842,3.0,2.0,3.0
CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n2C)cc1,0,2.860900000000001,122.19,469.49800000000016,7.0,-3.9899999999999993,0.13636363636363635,3.0,3.0,7.0
CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)cc1,1,2.721800000000001,122.19,451.50800000000015,7.0,-3.9199999999999995,0.13636363636363635,3.0,3.0,7.0
CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,1,3.623020000000002,118.11999999999999,458.92700000000013,6.0,-3.299999999999999,0.14285714285714285,3.0,2.0,6.0
CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,0,3.314600000000002,118.11999999999999,444.9000000000001,6.0,-3.299999999999999,0.1,3.0,2.0,6.0
CC(=O)Nc1ccc(OC(=O)c2ccco2)cc1,0,2.4572000000000003,68.53999999999999,245.23399999999998,3.0,-2.5599999999999996,0.07692307692307693,2.0,1.0,4.0
CC(=O)Nc1ccc(S(=O)(=O)NC2=C(N3CCN(c4ccc(F)cc4)CC3)C(=O)c3ccccc3C2=O)cc1,1,3.1754000000000016,115.88999999999999,548.5960000000002,6.0,-4.509999999999999,0.17857142857142858,5.0,2.0,7.0
CC(=O)Nc1ccc(S(=O)(=O)[N-]C2=C([n+]3ccn(-c4ccccn4)c3)C(=O)c3ccccc3C2=O)cc1,1,3.1286000000000014,133.18,513.5350000000002,6.0,-4.8999999999999995,0.038461538461538464,5.0,1.0,7.0
CC(=O)Nc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,1,3.042200000000001,103.7,357.38700000000006,3.0,-3.059999999999999,0.05555555555555555,3.0,3.0,5.0
CC(=O)Nc1ccc(S(=O)(=O)c2cc(O)ccc2O)cc1,1,1.8889999999999998,103.7,307.327,3.0,-2.5399999999999996,0.07142857142857142,2.0,3.0,5.0
CC(=O)Nc1ccc2[nH]c(-c3cccnc3)nc2c1,1,2.5833000000000004,70.67,252.27700000000002,2.0,-2.6899999999999995,0.07142857142857142,3.0,2.0,3.0
CC(=O)Nc1cccc(-c2ccc(CC3(C)SC(O)=C(C)C3=O)cc2)c1,0,4.718600000000003,66.4,367.4700000000001,4.0,-2.5299999999999994,0.23809523809523808,3.0,2.0,4.0
CC(=O)Nc1cccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,0,2.7647000000000013,78.51,343.4270000000002,4.0,-2.3700000000000006,0.5263157894736842,3.0,2.0,3.0
CC(=O)Nc1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,1,2.721800000000001,122.19,451.50800000000015,7.0,-3.92,0.13636363636363635,3.0,3.0,7.0
CC(=O)Nc1cccc(OC(=O)COc2ccc(Br)cc2)c1,0,3.3919000000000015,64.63,364.19499999999994,5.0,-2.3399999999999994,0.125,2.0,1.0,4.0
CC(=O)Nc1ccccc1NC(=O)C/C(C)=N/NC(=O)C(=O)N1CCCCC1,1,1.4781999999999993,119.96999999999998,387.4400000000003,5.0,-3.230000000000001,0.42105263157894735,2.0,3.0,5.0
CC(=O)O.Nc1nc(N)c2c(ccc3c2ccn3Cc2cccc([N+](=O)[O-])c2)n1,1,2.7963000000000013,163.19,394.3910000000002,3.0,-4.21,0.10526315789473684,4.0,3.0,8.0
CC(=O)O.O=C(O)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,0,5.199800000000003,103.28,400.4340000000001,4.0,-4.189999999999999,0.041666666666666664,4.0,3.0,3.0
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,2.9853000000000014,106.97000000000001,494.53100000000023,4.0,-2.4199999999999995,0.6923076923076923,4.0,1.0,7.0
CC(=O)OCCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-],1,3.381400000000002,133.53,392.3930000000002,9.0,-3.0800000000000005,0.3125,3.0,1.0,10.0
CC(=O)OCCN(C)c1cc(SC(C)C)c2nonc2c1[N+](=O)[O-],0,2.6308000000000007,111.60000000000002,354.38800000000015,7.0,-2.36,0.5,2.0,0.0,9.0
CC(=O)OCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-],1,2.9913000000000016,133.53,378.36600000000016,8.0,-3.0800000000000005,0.26666666666666666,3.0,1.0,10.0
CC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],0,3.1335000000000006,149.07,414.4030000000002,7.0,-3.6700000000000004,0.17647058823529413,4.0,2.0,10.0
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,1,4.560700000000004,95.34,482.5730000000003,2.0,-2.41,0.6785714285714286,6.0,0.0,7.0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,4.575300000000005,60.440000000000005,384.51600000000025,2.0,-1.7099999999999997,0.7083333333333334,4.0,0.0,4.0
CC(=O)Oc1c(/C=C(\C#N)C(N)=O)[nH]c2ccccc12,1,1.48548,108.97,269.26,3.0,-3.0699999999999994,0.07142857142857142,2.0,2.0,4.0
CC(=O)Oc1c(Br)cc(N(C(C)=O)S(=O)(=O)c2ccccc2)c2ccccc12,1,4.269400000000003,80.75,462.32100000000014,4.0,-2.709999999999999,0.1,3.0,0.0,5.0
CC(=O)Oc1cc2c(cc1Cl)C1(CC(c3ccccc3Cl)O2)CC(C)(C)N=C(S)N1,1,5.695500000000005,59.92,465.40200000000016,2.0,-1.889999999999999,0.36363636363636365,4.0,2.0,5.0
CC(=O)Oc1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc1,1,3.418000000000002,58.970000000000006,320.34800000000007,3.0,-3.209999999999999,0.10526315789473684,3.0,0.0,4.0
CC(=O)Oc1ccc(N(C(C)=O)S(=O)(=O)c2ccc3ccccc3c2)cc1Br,0,4.269400000000003,80.75,462.3210000000001,4.0,-2.7099999999999986,0.1,3.0,0.0,5.0
CC(=O)Oc1ccc2c(=O)oc(-c3ccccc3C)nc2c1,0,3.0887200000000012,69.4,295.294,2.0,-2.9499999999999993,0.11764705882352941,3.0,0.0,5.0
CC(=O)Oc1ccc2ccccc2c1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1,1,5.866800000000004,55.4,443.93000000000006,6.0,-3.6299999999999986,0.1111111111111111,4.0,1.0,3.0
CC(=O)Oc1cccc(C(=O)N(O)CCC(c2ccc(Cl)c(Cl)c2)P(=O)(O)O)c1,0,4.059200000000003,124.37,462.22200000000004,7.0,-1.9299999999999993,0.2222222222222222,2.0,3.0,5.0
CC(=O)c1c(C)[nH]c(C(=O)Nc2cccnc2)c1C,1,2.48144,74.85,257.293,3.0,-2.4299999999999997,0.21428571428571427,2.0,2.0,3.0
CC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCC(=O)O)cc12,0,4.444220000000003,68.53,365.4290000000002,8.0,-3.0799999999999996,0.2727272727272727,3.0,1.0,4.0
CC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCc3cn(-c4ccc(Br)cc4)nn3)cc12,1,6.122820000000004,61.94,515.4110000000002,7.0,-3.709999999999999,0.14814814814814814,5.0,0.0,6.0
CC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCc3cn(-c4cccc(Cl)c4)nn3)cc12,0,6.013720000000004,61.94,470.9600000000002,7.0,-3.899999999999999,0.14814814814814814,5.0,0.0,6.0
CC(=O)c1c(C)nc(-c2ccc(Cl)cc2)nc1/N=C/N(C)C,0,3.5294200000000027,58.45,316.7920000000001,4.0,-2.27,0.25,2.0,0.0,4.0
CC(=O)c1c(Cl)nc2cccc3c2c1-c1ccccc1C3=O,1,4.302200000000003,47.03,307.7360000000001,1.0,-2.519999999999999,0.05555555555555555,4.0,0.0,3.0
CC(=O)c1cc(C)c(O)c(CC2=C(C)C(=O)C(O)=C(C)C2=O)c1O,1,2.4516200000000006,111.89999999999999,330.33600000000007,3.0,-2.89,0.2777777777777778,2.0,3.0,6.0
CC(=O)c1cc(C)c(O)c(Cc2c(O)cc(-c3ccc(O)c(O)c3)oc2=O)c1O,1,2.936620000000002,148.43,398.36700000000013,4.0,-3.94,0.14285714285714285,3.0,5.0,8.0
CC(=O)c1cc(O)c2ccccc2c1O,1,2.453600000000001,57.53,202.20899999999997,1.0,-2.03,0.08333333333333333,2.0,2.0,3.0
CC(=O)c1ccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)cc1,0,4.962800000000004,54.370000000000005,352.45500000000004,4.0,-2.3299999999999996,0.23809523809523808,3.0,1.0,4.0
CC(=O)c1ccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)s1,0,5.024300000000004,54.370000000000005,358.48400000000004,4.0,-1.8499999999999999,0.2631578947368421,3.0,1.0,5.0
CC(=O)c1ccc(-c2cccc(-c3nc4ccccn4c3NC3CCCCC3)c2)cc1.O=C(O)C(F)(F)F,1,7.2488000000000055,83.7,523.5550000000003,5.0,-4.14,0.27586206896551724,5.0,2.0,5.0
CC(=O)c1ccc(C(=O)N2CCCC(C(=O)c3ccc(Cl)cc3)C2)s1,1,4.3392000000000035,54.45,375.87699999999995,4.0,-1.9799999999999998,0.3157894736842105,3.0,0.0,4.0
CC(=O)c1ccc(C(=O)N2CCCC(CCC(=O)N(C)CCc3ccccn3)C2)s1,0,3.6792000000000025,70.58000000000001,427.5700000000001,8.0,-2.5399999999999996,0.4782608695652174,3.0,0.0,5.0
CC(=O)c1ccc(C(=O)N2CCCC(CO)(Cc3ccccc3C)C2)s1,1,3.7165200000000027,57.61,371.502,5.0,-1.9799999999999998,0.42857142857142855,3.0,1.0,4.0
CC(=O)c1ccc(C(=O)N2CCCC(Nc3ccc(C(C)C)cc3)C2)s1,1,4.790800000000004,49.410000000000004,370.51800000000003,5.0,-2.1399999999999992,0.42857142857142855,3.0,1.0,4.0
CC(=O)c1ccc(C(=O)N2CCCC(Nc3ccccc3)C2)s1,1,3.6674000000000024,49.410000000000004,328.437,4.0,-2.1399999999999992,0.3333333333333333,3.0,1.0,4.0
CC(=O)c1ccc(C(=O)NC2CCCN(Cc3ccccc3F)C2)s1,1,3.484200000000003,49.410000000000004,360.454,5.0,-2.0499999999999994,0.3684210526315789,3.0,1.0,4.0
CC(=O)c1ccc(N2CCN(C(=O)Cc3ccccc3)CC2)c(F)c1,1,2.9196000000000017,40.620000000000005,340.3980000000001,4.0,-2.689999999999999,0.3,3.0,0.0,3.0
CC(=O)c1ccc(N2CCN(C(=O)Cc3cccs3)CC2)cc1,0,2.8420000000000014,40.620000000000005,328.43700000000007,4.0,-2.1399999999999997,0.3333333333333333,3.0,0.0,4.0
CC(=O)c1ccc(N2CCN(C(=O)c3ccc(Br)cc3)CC2)c(F)c1,1,3.753200000000003,40.620000000000005,405.26700000000005,3.0,-2.209999999999999,0.2631578947368421,3.0,0.0,3.0
CC(=O)c1ccc(N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)cc1,0,2.727900000000001,69.30000000000001,348.4060000000001,3.0,-3.1499999999999995,0.25,4.0,1.0,4.0
CC(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)cc1,1,2.5803000000000003,59.08000000000001,352.39000000000016,3.0,-3.0199999999999996,0.3,4.0,0.0,5.0
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3c(C(=O)N4CCCC4)c(C)n(C)c3C)CC2)cc1,0,2.5914400000000004,82.93,472.6110000000004,5.0,-2.6499999999999995,0.5,4.0,0.0,6.0
CC(=O)c1ccc(N2CCN(c3ncccn3)CC2)c([N+](=O)[O-])c1,1,1.914,92.47,327.34400000000005,4.0,-3.0300000000000002,0.3125,3.0,0.0,7.0
CC(=O)c1ccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)cc1,0,3.0089000000000015,66.48,328.4120000000001,4.0,-2.17,0.5263157894736842,3.0,1.0,3.0
CC(=O)c1ccc(NC(=O)C2CC(=O)N(Cc3ccccc3)C2)cc1,1,2.876400000000001,66.48,336.391,5.0,-2.9499999999999993,0.25,3.0,1.0,3.0
CC(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3)CC2)cc1.Cl,0,3.071700000000002,52.650000000000006,373.88400000000007,5.0,-2.369999999999999,0.3,3.0,1.0,4.0
CC(=O)c1ccc(NC(=O)COC(=O)Cc2ccsc2)cc1,1,2.6751000000000014,72.47,317.36599999999993,6.0,-2.4699999999999993,0.1875,2.0,1.0,5.0
CC(=O)c1ccc(OC(=O)c2cccs2)cc1,0,3.169900000000002,43.370000000000005,246.287,3.0,-1.94,0.07692307692307693,2.0,0.0,4.0
CC(=O)c1ccc(S(=O)(=O)N2CCc3c(c(-c4ccccc4)nn3C(=O)c3ccccc3)C2)cc1,0,4.188200000000004,89.34,485.5650000000001,5.0,-3.879999999999999,0.14814814814814814,5.0,0.0,6.0
CC(=O)c1ccc(S(=O)(=O)N2CCc3c(sc(NC(=O)c4ccc([N+](=O)[O-])o4)c3C(N)=O)C2)cc1,0,2.5501000000000005,182.92000000000004,518.5290000000003,7.0,-3.880000000000001,0.19047619047619047,4.0,2.0,9.0
CC(=O)c1ccc(S(=O)(=O)N2CCc3c(sc(NC(=O)c4ccc([N+](=O)[O-])s4)c3C(N)=O)C2)cc1,0,3.018600000000001,169.78000000000003,534.5970000000003,7.0,-3.4600000000000004,0.19047619047619047,4.0,2.0,9.0
CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,1,2.9243000000000015,103.81,341.3520000000001,5.0,-3.07,0.06666666666666667,3.0,0.0,8.0
CC(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,0,2.4275999999999995,66.4,257.28899999999993,2.0,-2.1,0.3333333333333333,3.0,2.0,3.0
CC(=O)c1cccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)c1,0,4.962800000000005,54.370000000000005,352.45500000000004,4.0,-2.3299999999999996,0.23809523809523808,3.0,1.0,4.0
CC(=O)c1cccc(-c2ccc3c(O)nc(Nc4ccccc4)cc3c2)c1,1,5.553600000000005,62.22,354.40900000000005,4.0,-3.659999999999999,0.043478260869565216,4.0,2.0,4.0
CC(=O)c1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,1,2.966000000000001,110.16,436.4930000000001,7.0,-3.7199999999999998,0.13636363636363635,3.0,2.0,7.0
CC(=O)c1cccc(NC(=O)NC2CCCCCCC2)c1,0,4.123600000000003,58.2,288.391,3.0,-1.8399999999999999,0.5294117647058824,2.0,2.0,2.0
CC(=O)c1cccc(NC(S)=NC2CCCCCCC2)c1,0,4.699800000000003,41.46,304.45900000000006,3.0,-1.29,0.5294117647058824,2.0,2.0,2.0
CC(=O)c1cccc2c1N=C(c1[nH]c3ccccc3c1O)C2=O,1,3.3932000000000015,82.52000000000001,304.30500000000006,2.0,-3.2099999999999995,0.05555555555555555,4.0,2.0,4.0
CC(=O)n1cc(N(C(=O)CCl)c2ccc(C)cc2)c2ccccc21,1,4.513320000000003,42.31,340.81000000000006,3.0,-2.589999999999999,0.15789473684210525,3.0,0.0,3.0
CC(=O)n1cc(N(C(=O)CCl)c2ccc(Cl)cc2)c2ccccc21,1,4.858300000000003,42.31,361.22800000000007,3.0,-2.299999999999999,0.1111111111111111,3.0,0.0,3.0
CC(=O)n1cc(N(C(=O)CCl)c2ccc([N+](=O)[O-])cc2)c2ccccc21,1,4.113100000000002,85.45,371.7800000000001,4.0,-3.189999999999999,0.1111111111111111,3.0,0.0,5.0
CC(=O)n1cc(N(C(=O)CCl)c2ccccc2)c2ccccc21,1,4.204900000000003,42.31,326.7830000000001,3.0,-2.589999999999999,0.1111111111111111,3.0,0.0,3.0
CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2cccs2)SC1=S,0,3.380300000000001,106.94,434.5200000000001,5.0,-2.6899999999999986,0.1111111111111111,3.0,3.0,7.0
CC(C(=O)Nc1ccc(O)cc1C(=O)O)N1C(=O)/C(=C\c2cccs2)SC1=S,0,3.380300000000001,106.94,434.5200000000001,5.0,-2.6899999999999986,0.1111111111111111,3.0,3.0,7.0
